Mange
date_,idReunion,idRepas
2018-02-24,1104,3566
1991-04-16,1136,122
2011-10-25,1805,4273
1971-07-11,1133,2959
1994-11-16,26,4633
1983-10-25,1966,2430
1981-11-30,1470,376
2006-12-22,198,4036
2019-12-05,715,364
1982-02-16,156,2583
2016-12-26,488,4892
1982-07-13,1470,3106
1983-02-01,1985,4167
2018-10-06,137,3473
1982-03-06,1491,579
1976-08-22,1593,2194
1994-08-26,569,3880
1976-03-06,1505,597
1983-03-27,868,787
2015-04-24,766,4339
1980-01-01,641,4337
1994-09-15,1349,3626
1997-04-20,1665,3453
2018-10-16,428,1234
1999-06-09,2055,1732
1999-06-26,2098,4043
1999-08-03,109,393
2001-01-07,533,3986
1994-08-26,1110,4967
1970-05-03,12,4987
1992-03-15,288,1174
1991-04-19,854,187
1993-01-20,734,4510
2005-04-16,1467,1434
2018-10-16,1938,3060
2002-04-18,1761,3943
2018-10-25,506,1158
2007-01-30,1903,772
1984-02-29,415,3033
1978-02-28,1316,826
1987-07-26,1521,3828
1984-12-31,1764,1792
2009-01-16,1234,53
1990-02-21,731,4276
1978-07-30,2056,2930
1994-09-15,731,2806
1982-02-13,1255,3783
2001-01-07,1117,2387
1973-06-13,142,3234
2024-06-10,770,2302
2003-09-12,350,1100
2020-04-21,1,1138
1987-05-22,1040,2932
1999-06-09,772,4953
1979-11-01,1943,620
1981-05-27,1549,3120
2022-10-08,796,1500
2012-01-10,1600,5083
1997-07-19,1166,2057
1987-02-03,181,2132
2014-02-13,1383,3304
1991-03-15,1485,3080
1988-04-28,136,2346
2001-02-04,1191,2927
1988-04-28,249,656
2003-12-04,1156,2099
2017-02-18,177,2781
2007-04-14,1614,1525
2023-05-02,1623,4098
1983-03-27,1750,3743
2026-01-25,1579,1845
2002-08-29,1,2130
2024-05-12,1170,547
1999-06-09,1252,3820
1973-06-13,511,1686
1982-08-28,1332,2469
2014-07-11,1205,5005
1975-01-11,1655,156
2008-04-13,2061,1142
1974-11-25,185,4000
1974-10-18,834,3245
2020-10-29,1345,4998
2006-08-02,1379,39
1990-05-25,569,3158
1989-04-01,925,3017
1985-08-07,1693,4312
1985-10-16,836,4335
1983-10-25,1811,2209
1979-12-04,78,4485
2020-06-10,1361,175
1996-06-02,498,2502
1988-11-17,2020,4010
1970-05-03,1498,2749
2021-06-03,669,4331
1976-03-05,2037,3296
1985-10-16,125,488
1980-01-01,1730,971
1977-08-27,1352,3520
2000-04-09,347,1984
2016-03-27,1756,2587
2005-07-19,875,2118
1970-08-16,1858,3823
1990-10-05,519,457
1995-08-10,661,2750
2006-05-30,61,982
1979-08-20,1380,3424
1989-04-01,1818,1480
1997-02-10,1790,3529
1990-09-15,1881,4893
1990-10-22,1956,1624
2002-02-01,804,3692
1973-05-29,1157,381
1993-08-24,1054,3390
2009-04-20,1399,3821
1990-12-22,1119,1725
1997-02-10,255,3072
2012-12-27,609,1357
2015-04-24,130,4231
1986-04-19,1757,3050
2024-10-11,1265,4845
2004-01-08,1518,1458
1985-06-13,1162,4806
2008-12-11,1148,235
1979-06-07,50,4673
1970-06-19,1550,973
2024-06-19,815,532
1975-03-27,204,3489
2021-06-03,315,4058
1970-10-22,944,3570
2012-12-27,1447,1292
1977-09-02,1442,1688
2007-01-30,1241,1364
1983-12-08,922,2518
2015-07-27,515,3173
1973-08-25,1837,4376
2006-03-11,286,3713
1981-02-11,1798,3539
1974-05-17,668,3328
1976-07-12,256,225
2016-03-27,1393,3383
2010-04-15,203,3511
2018-08-19,1928,2570
1987-02-03,549,4213
1981-04-04,1622,2854
1992-01-19,1742,2321
1996-06-02,979,3282
1979-11-15,1255,4677
1980-10-24,954,65
2017-04-17,1989,139
1971-03-11,889,1423
2009-10-25,680,3639
1980-03-15,7,3871
2022-07-03,1948,1727
1986-04-19,1944,3076
1979-11-15,167,42
2001-02-12,1207,1884
1988-07-05,1828,378
2018-10-16,27,2105
1988-07-05,1328,546
2011-01-23,1290,4606
1997-07-18,1825,4616
2019-02-22,219,1927
2016-04-11,576,772
2009-02-02,1862,4345
1986-08-14,1408,1415
2024-03-04,672,91
2002-03-03,690,2005
1977-10-13,2041,1200
1996-03-08,2034,1366
1978-11-23,462,1439
2015-02-08,1992,2772
2003-03-31,1769,986
1989-04-03,732,214
2011-09-06,1922,1510
1974-10-18,1677,4144
1995-07-13,2036,279
2008-12-11,813,2929
1991-04-16,1110,2382
2016-03-23,1825,3735
2001-02-12,987,108
2011-08-17,536,762
1991-07-06,705,4202
1984-06-05,1740,652
1983-04-29,352,210
1986-06-19,1237,4193
1993-08-07,111,3346
2006-12-31,1635,509
1987-05-22,1207,2298
1977-09-12,189,2395
2012-12-10,1281,3694
2009-11-26,425,1024
1990-05-25,955,4837
1996-02-11,865,3655
1992-01-19,743,4998
2000-08-14,1265,4015
2003-07-14,1187,1508
1995-01-03,593,3082
1984-12-16,1309,792
1971-10-28,468,1689
2016-12-26,543,3907
1971-07-11,408,2912
1973-06-09,623,3337
2005-02-13,1469,687
1983-12-08,804,3588
1973-01-07,514,4510
1997-07-10,21,1409
2025-10-15,1650,2683
1975-03-27,1133,4621
2007-04-09,2068,1634
2002-08-29,2088,4902
2002-02-09,1717,2040
1973-01-07,483,3162
2024-03-04,1421,2111
1990-02-21,1684,2009
1973-03-30,1349,4652
2005-11-21,226,2576
2002-03-03,1531,2329
1976-08-22,842,5076
1977-03-17,1909,1516
1993-02-24,217,611
1980-06-15,1168,1766
1992-01-19,746,4943
2008-02-29,955,4038
1997-07-10,242,4231
1971-07-11,523,3778
1977-09-12,1399,3975
1994-09-26,1235,5045
1985-10-16,1326,3837
1983-09-11,1153,2950
1993-11-21,590,3484
1988-01-01,1770,2010
1996-05-10,128,1773
2025-04-19,1182,3105
1997-07-10,1213,4273
2000-01-03,1257,216
1990-11-08,855,2629
2012-06-11,1898,4255
2018-12-28,827,472
